date,product_id,competitor_tier,price_per_unit_etb
2025-09-19,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,33.92
2025-09-18,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,39.29
2025-09-18,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,51.08
2025-09-18,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,33.4
2025-09-17,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,39.41
2025-09-17,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,51.23
2025-09-17,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,33.5
2025-09-16,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,39.37
2025-09-16,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,51.19
2025-09-16,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,33.47
2025-09-15,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,39.49
2025-09-15,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,51.34
2025-09-15,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,33.57
2025-09-14,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,39.4
2025-09-14,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,51.22
2025-09-14,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,33.49
2025-09-13,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,37.91
2025-09-13,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,49.29
2025-09-13,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,32.23
2025-09-12,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,37.61
2025-09-12,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,48.89
2025-09-12,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,31.97
2025-09-11,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,38.28
2025-09-11,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,49.77
2025-09-11,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,32.54
2025-09-10,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,37.76
2025-09-10,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,49.08
2025-09-10,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,32.09
2025-09-09,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,38.05
2025-09-09,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,49.47
2025-09-09,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,32.35
2025-09-08,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,37.9
2025-09-08,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,49.27
2025-09-08,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,32.22
2025-09-07,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,37.42
2025-09-07,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,48.64
2025-09-07,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,31.8
2025-09-06,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,37.22
2025-09-06,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,48.39
2025-09-06,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,31.64
2025-09-05,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,36.77
2025-09-05,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,47.79
2025-09-05,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,31.25
2025-09-04,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,36.18
2025-09-04,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,47.03
2025-09-04,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,30.75
2025-09-03,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,36.69
2025-09-03,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,47.7
2025-09-03,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,31.19
2025-09-02,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,36.22
2025-09-02,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,47.09
2025-09-02,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,30.79
2025-09-01,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,36.32
2025-09-01,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,47.21
2025-09-01,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,30.87
2025-08-31,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,35.59
2025-08-31,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,46.26
2025-08-31,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,30.25
2025-08-30,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,36.25
2025-08-30,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,47.12
2025-08-30,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,30.81
2025-08-29,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,35.03
2025-08-29,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,45.53
2025-08-29,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,29.77
2025-08-28,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,36.09
2025-08-28,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,46.92
2025-08-28,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,30.68
2025-08-27,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,34.74
2025-08-27,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,45.16
2025-08-27,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,29.53
2025-08-26,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,35.6
2025-08-26,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,46.28
2025-08-26,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,30.26
2025-08-25,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,34.92
2025-08-25,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,45.4
2025-08-25,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,29.69
2025-08-24,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,34.58
2025-08-24,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,44.96
2025-08-24,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,29.4
2025-08-23,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,35.14
2025-08-23,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,45.68
2025-08-23,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,29.87
2025-08-22,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,34.44
2025-08-22,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,44.77
2025-08-22,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,29.28
2025-08-21,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,34.39
2025-08-21,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,44.71
2025-08-21,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,29.23
2025-08-20,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,34.88
2025-08-20,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,45.35
2025-08-20,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,29.65
2025-08-19,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,33.97
2025-08-19,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,44.16
2025-08-19,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,28.88
2025-08-18,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,33.7
2025-08-18,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,43.81
2025-08-18,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,28.64
2025-08-17,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,33.63
2025-08-17,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,43.72
2025-08-17,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,28.59
2025-08-16,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,33.74
2025-08-16,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,43.87
2025-08-16,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,28.68
2025-08-15,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,33.63
2025-08-15,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,43.72
2025-08-15,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,28.58
2025-08-14,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,33.87
2025-08-14,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,44.04
2025-08-14,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,28.79
2025-08-13,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,32.82
2025-08-13,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,42.67
2025-08-13,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,27.9
2025-08-12,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,32.81
2025-08-12,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,42.65
2025-08-12,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,27.89
2025-08-11,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,33.16
2025-08-11,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,43.11
2025-08-11,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,28.19
2025-08-10,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,32.73
2025-08-10,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,42.55
2025-08-10,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,27.82
2025-08-09,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,33.2
2025-08-09,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,43.16
2025-08-09,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,28.22
2025-08-08,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,33.16
2025-08-08,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,43.11
2025-08-08,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,28.19
2025-08-07,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,32.32
2025-08-07,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,42.02
2025-08-07,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,27.47
2025-08-06,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,33.28
2025-08-06,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,43.26
2025-08-06,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,28.28
2025-08-05,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,32.97
2025-08-05,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,42.86
2025-08-05,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,28.02
2025-08-04,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,32.54
2025-08-04,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,42.3
2025-08-04,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,27.66
2025-08-03,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,31.98
2025-08-03,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,41.57
2025-08-03,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,27.18
2025-08-02,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,32.25
2025-08-02,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,41.93
2025-08-02,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,27.42
2025-08-01,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,32.55
2025-08-01,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,42.32
2025-08-01,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,27.67
2025-07-31,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,32.55
2025-07-31,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,42.32
2025-07-31,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,27.67
2025-07-30,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,31.47
2025-07-30,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,40.91
2025-07-30,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,26.75
2025-07-29,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,31.69
2025-07-29,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,41.19
2025-07-29,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,26.93
2025-07-28,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,32.47
2025-07-28,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,42.21
2025-07-28,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,27.6
2025-07-27,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,31.54
2025-07-27,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,41.01
2025-07-27,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,26.81
2025-07-26,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,32.27
2025-07-26,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,41.95
2025-07-26,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,27.43
2025-07-25,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,31.42
2025-07-25,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,40.84
2025-07-25,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,26.7
2025-07-24,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,31.57
2025-07-24,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,41.04
2025-07-24,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,26.84
2025-07-23,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,31.83
2025-07-23,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,41.38
2025-07-23,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,27.06
2025-07-22,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,32.14
2025-07-22,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,41.78
2025-07-22,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,27.32
2025-07-21,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,32.19
2025-07-21,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,41.85
2025-07-21,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,27.36
2025-07-20,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,32.0
2025-07-20,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,41.6
2025-07-20,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,27.2
2025-07-19,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,31.96
2025-07-19,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,41.54
2025-07-19,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,27.16
2025-07-18,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,32.0
2025-07-18,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,41.6
2025-07-18,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,27.2
2025-07-17,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,32.01
2025-07-17,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,41.62
2025-07-17,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,27.21
2025-07-16,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,31.27
2025-07-16,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,40.65
2025-07-16,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,26.58
2025-07-15,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,31.76
2025-07-15,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,41.29
2025-07-15,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,27.0
2025-07-14,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,30.99
2025-07-14,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,40.29
2025-07-14,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,26.34
2025-07-13,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,31.62
2025-07-13,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,41.11
2025-07-13,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,26.88
2025-07-12,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,31.5
2025-07-12,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,40.95
2025-07-12,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,26.78
2025-07-11,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,31.8
2025-07-11,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,41.34
2025-07-11,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,27.03
2025-07-10,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,31.89
2025-07-10,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,41.46
2025-07-10,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,27.11
2025-07-09,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,30.91
2025-07-09,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,40.18
2025-07-09,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,26.27
2025-07-08,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,31.59
2025-07-08,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,41.07
2025-07-08,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,26.86
2025-07-07,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,32.01
2025-07-07,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,41.62
2025-07-07,c31b8008-5cd0-4b77-b28f-89df4e22d22f,distribution_center,27.21
2025-07-06,c31b8008-5cd0-4b77-b28f-89df4e22d22f,local_shop,31.78
2025-07-06,c31b8008-5cd0-4b77-b28f-89df4e22d22f,supermarket,41.32
